image_id,label,shape,rgb_std_red,rgb_std_green,rgb_std_blue,rgb_std_mean,rgb_contrast,rgb_brightness
ID_K3BMDJ,0,64x64x12,64.53561955545364,69.25261723180871,76.40963683939815,70.06595787555351,63.637780357720324,1923.5394621582032
ID_DDC1OC,0,64x64x12,65.51750080162645,69.16661967616803,75.45414605815456,70.04608884531633,64.35650462399754,1773.7827861328124
ID_PPUDSR,0,64x64x12,65.09417075397981,68.44332864927922,76.34839643430409,69.96196527918771,63.734318192624464,1803.919335205078
ID_TEGYPY,0,64x64x12,54.73910907959741,66.99552802740646,88.13975812522551,69.95813174407647,63.86653214935641,1456.8402695312498
ID_1F3FS1,0,64x64x12,61.60032714253338,97.04569182736458,51.11265103713623,69.9195566690114,77.64799601495311,1629.9251774902343
ID_KESEXN,0,64x64x12,48.40987765286589,86.15304444209069,75.12631320281658,69.89641176592438,69.73832524102286,1384.1261911621095
ID_CYZDGO,0,64x64x12,50.561551041533384,78.71738897232062,80.35954436221847,69.87949479202416,68.50505935637256,1208.6374831542967
ID_V5YJAR,0,64x64x12,65.78581616598623,67.76499218433068,75.75400770832955,69.76827201954882,63.467450782001684,1800.260061035156
ID_IELG8M,0,64x64x12,64.99669401445422,68.90366609836592,75.36901766529189,69.75645925937067,63.01078780393707,1941.7581850585937
ID_Q1KVLC,0,64x64x12,64.59973350784013,68.66609439931597,75.90665004706472,69.7241593180736,63.52055984634014,1759.035409423828
ID_WMSZB3,0,64x64x12,66.99721309173185,78.55353664919059,63.59946704257328,69.71673892783191,69.99107586214309,1465.1779370117185
ID_DFIBY7,0,64x64x12,51.18227138469068,73.91055883867803,83.99302837946894,69.69528620094589,67.27164868183392,1204.1294338378905
ID_N8MCUM,0,64x64x12,64.20383218796799,67.99875076238617,76.8742696087728,69.69228418637566,62.13111543166909,1831.2189184570311
ID_79EFMS,0,64x64x12,66.16249142199355,68.12859358627483,74.7693377187835,69.68680757568397,63.72002233228885,1791.1660407714844
ID_QP2GKZ,0,64x64x12,62.27421123840882,68.96820654263901,77.76280416071363,69.6684073139205,61.08161590929389,1824.978628173828
ID_6JZPF2,0,64x64x12,41.76797882879671,89.74637785824044,77.43872713282032,69.65102793995248,71.02600615324583,1228.0519704589844
ID_DBK0ZI,0,64x64x12,64.87398270818197,67.75984242469856,76.20413303979555,69.61265272422536,62.99312295271637,1788.206168701172
ID_K4B3HY,0,64x64x12,63.411236870527134,69.47638809008912,75.92299146433865,69.6035388083183,63.91849808464752,1784.2575192871093
ID_E4KQG7,0,64x64x12,61.45253848046456,59.53651383124036,87.75556565665791,69.5815393227876,60.95116388511921,1921.342461425781
ID_V8WRTQ,0,64x64x12,64.46467833343755,68.00602740991171,76.22325644557128,69.5646540629735,62.399643983820916,1756.2385043945312
ID_2C4Y2P,0,64x64x12,63.24979787679274,80.8444214886241,64.31360780968508,69.46927572503398,69.67983844150993,1562.330919189453
ID_DMZT7A,0,64x64x12,47.6670530881952,82.29712194460382,78.42521847325722,69.46313116868541,67.59389975863164,1353.244069091797
ID_DJM62F,0,64x64x12,63.83492979384803,67.92818273859588,76.60008827358767,69.4544002686772,63.400307948063144,1786.4187802734375
ID_U916KD,0,64x64x12,64.4643885934999,68.2768289282664,75.60390482107611,69.44837411428081,63.0612490241426,1768.0301599121092
ID_2NHI03,0,64x64x12,65.47576587339407,67.36584086920855,75.2863233336579,69.37597669208684,62.72890070298938,1810.8536523437501
ID_DK7LU8,0,64x64x12,61.13411369913323,67.11503569029017,79.87286913742734,69.37400617561691,62.3106847433893,1717.13320703125
ID_ZAZM2X,0,64x64x12,65.15797642632111,68.41977413974223,74.49260397776145,69.3567848479416,63.340306815705084,1839.8232202148438
ID_HTPYE1,0,64x64x12,63.78644575322031,67.19359250146452,77.00866932647223,69.32956919371902,62.934810041563495,1788.6890183105468
ID_B7AMEA,0,64x64x12,64.97729468107983,67.99490005945229,74.70516995613318,69.22578823222177,62.954650532562724,1845.5472971191405
ID_ZK7HTW,0,64x64x12,63.927909898151306,67.25897430921256,76.47302372544989,69.21996931093793,62.175745854929666,1821.0497458496093
ID_1FCIIF,0,64x64x12,45.58019753008243,72.94880710061805,89.11652889361153,69.21517784143734,64.32033824157965,1248.3895224609373
ID_20L5Q1,0,64x64x12,65.69702149798398,67.04214817854745,74.6568856190305,69.13201843185398,62.97331246851643,1800.1156376953124
ID_83JZJZ,0,64x64x12,53.562730857124606,75.26391955322916,78.34483405277324,69.057161487709,65.55219383466165,1192.1573344726562
ID_2UYWBM,0,64x64x12,36.30191573547176,72.6380748563722,97.89368034277021,68.94455697820472,61.899024577982786,1282.295438720703
ID_29LQLW,0,64x64x12,64.200751455015,67.10845640395348,75.11009781300993,68.8064352239928,62.35851174418734,1804.445296875
ID_E6R06T,0,64x64x12,63.40932783700637,67.69111120501016,75.24183778718185,68.78075894306613,62.34456609242331,1810.9320532226561
ID_LH1IQ0,0,64x64x12,64.21523713019754,66.37079227530138,75.63018542040848,68.73873827530247,62.290784936433965,1827.0977490234375
ID_Z88REC,0,64x64x12,65.64702882972512,67.65471961380709,72.90659589395173,68.73611477916131,62.1364334382454,1932.8778483886717
ID_UL0S2J,0,64x64x12,57.40230874251641,66.22307525332998,82.50894610711006,68.71144336765215,62.49254048038093,1669.6497009277346
ID_8L2F9V,0,64x64x12,61.61738547893925,67.51750843128696,76.90063260080834,68.6785088370115,61.74437098715609,1752.9160068359374
ID_GYL0U5,0,64x64x12,64.90048743183968,67.10088478534038,73.96575649474939,68.65570957064314,62.189875339754096,1836.55409765625
ID_DTT6N9,0,64x64x12,68.4942564744809,85.55668459001693,51.84833487885151,68.63309198111645,73.67733040169706,1676.71190234375
ID_VY6HQC,0,64x64x12,47.426554897977475,91.65643327924246,66.80567152850826,68.62955323524272,72.68543064934835,1372.8635693359374
ID_8LFB74,0,64x64x12,59.02729449693893,66.18104265068673,80.48871766832721,68.56568493865096,62.48924859547636,1696.1026435546873
ID_OSISXN,0,64x64x12,61.3776101122573,68.70625677338626,75.53573128210667,68.53986605591673,63.15156360057843,1827.198552734375
ID_9AKGR6,0,64x64x12,65.14236802706117,82.48953470805202,57.934217767426475,68.52204016751323,71.79445978627177,1566.7115183105468
ID_NX8NDL,0,64x64x12,65.31506553566527,66.60320829847066,73.49705021965991,68.47177468459861,61.78232499084586,1830.9166479492187
ID_68GI4A,0,64x64x12,64.31294534860824,66.9252327003858,74.12680097477951,68.45499300792451,62.35589936586182,1900.867934814453
ID_CJ9YPZ,0,64x64x12,62.989396349122245,67.02977629733286,75.25508425850181,68.4247523016523,62.16243045336435,1829.0656298828123
ID_5RE7NT,0,64x64x12,62.17961915653833,67.47748450430743,75.42436923140079,68.36049096408219,62.5127855896252,1795.389844970703
ID_CFYT3L,0,64x64x12,63.303905931826876,67.20600471588402,74.42736377774457,68.31242480848516,61.032886218261375,1858.8929069824217
ID_AVGISN,0,64x64x12,46.4008355164117,93.62522686471179,64.77199872569601,68.26602036893983,73.75488019168944,1375.9999243164061
ID_MAERH1,0,64x64x12,65.60170387397298,69.48936008364518,69.65759910622174,68.2495543546133,63.95517822048019,1803.9136530761716
ID_1H5KC5,0,64x64x12,49.20973770948825,83.64329585509557,71.8879477456957,68.24699377009317,68.41807570642035,1394.7695510253907
ID_GTR00H,0,64x64x12,65.28094707325599,64.91593366399051,74.53658097433234,68.24448723719294,61.4252792633034,1799.7188312988283
ID_3RTPWH,0,64x64x12,65.28606100693138,75.4023821072327,63.73030456091598,68.13958255836002,68.41602185019708,1540.5333674316405
ID_QRTS3B,0,64x64x12,61.2098042220693,66.90220892692092,76.27358333554558,68.12853216151194,60.7638101266706,1831.8677333984374
ID_U4JVI0,0,64x64x12,63.32819849994045,83.77804798209621,57.261483551922616,68.12257667798643,71.98082503948436,1448.7456511230466
ID_0F14E5,0,64x64x12,67.22985615971226,66.84827562931397,70.16233615091542,68.08015597998055,62.77561684949373,1848.4835317382813
ID_4CL0WA,0,64x64x12,63.50467874906904,66.85082005200745,73.57201074416673,67.97583651508107,61.39399684675832,1953.6018903808592
ID_20DNLI,0,64x64x12,59.599539417048895,66.04127914037234,78.19918018799157,67.94666624847093,61.54245277820924,1654.8552814941406
ID_STD5T9,0,64x64x12,63.48483904453723,66.7164115009051,73.54182370014193,67.91435808186141,60.92081298210044,1817.2561997070313
ID_2GO8JE,0,64x64x12,62.31073500411104,66.41762778029687,74.94603252273784,67.89146510238191,61.216415012303,1801.4994235839843
ID_ZC9HDE,0,64x64x12,73.0988902371729,71.00139959728868,59.534209018167736,67.87816628420977,66.96957006234669,2122.4748154296876
ID_CA3HAG,0,64x64x12,62.77567948929197,66.0574819324519,74.64815513281962,67.82710551818784,61.903846910751135,1764.6064704589844
ID_E4SHV1,0,64x64x12,46.1760748100453,83.27961881625401,73.86618724894183,67.77396029174704,67.13959353338329,1414.0712106933593
ID_85S02N,0,64x64x12,61.46503948887197,66.16308133898535,75.4924277458012,67.70684952455284,61.13062518336033,1788.0481184082032
ID_N78WXF,0,64x64x12,62.81189046535526,65.50560918433945,74.74061113260042,67.6860369274317,60.02326437531606,1813.537620849609
ID_713Q9J,0,64x64x12,60.773614724034836,67.14283326902769,75.07864236643482,67.66503011983245,60.984995205323635,1803.3684965820312
ID_97QDFA,0,64x64x12,62.27950483433314,65.79303706119775,74.86385264030572,67.64546484527887,61.44128375662992,1795.5335957031248
ID_G97Q8Z,0,64x64x12,61.671087677025234,66.5356746508487,74.59415025567718,67.60030419451704,61.84169342762397,1760.4351098632812
ID_7T6MFO,0,64x64x12,62.789668770037345,66.24232681571094,73.65178108779334,67.56125889118054,60.59150838648934,1850.4061989746092
ID_WT39AL,0,64x64x12,63.102342796058835,66.61595540267852,72.94568038182533,67.55465952685422,61.154806626676475,1840.4652875976562
ID_LM08R7,0,64x64x12,61.41885988816267,66.48518569712006,74.5219701747884,67.47533858669037,61.19704974027585,1758.8242944335936
ID_5T4UNE,0,64x64x12,61.92354422664972,66.40798797083404,74.06648812642311,67.46600677463563,60.86981410961521,1752.0258537597656
ID_0YOF4B,0,64x64x12,61.624582609867794,65.55177089152569,74.92139005215675,67.36591451785007,60.61822880449084,1768.7542321777344
ID_TZG015,0,64x64x12,61.24053789932544,66.16974108249129,74.6084987473086,67.33959257637511,60.096889817896475,1830.1288066406248
ID_4CG6V3,0,64x64x12,54.054917335710805,68.86297282078941,79.03370678975803,67.31719898208608,62.96717601315619,1165.7266379394532
ID_9PB3GX,0,64x64x12,59.70472083745581,66.2893083377881,75.74687202057328,67.24696706527239,60.36860060701031,1780.2933903808594
ID_6FV4ST,0,64x64x12,47.58813062419841,91.63035384535418,62.4747454450687,67.2310766382071,72.97473177539372,1146.19252734375
ID_ADRIHB,0,64x64x12,63.240821183202854,65.45347079652173,72.95428016150017,67.21619071374158,60.41047897014607,1840.365095703125
ID_HO3CZD,0,64x64x12,60.365681608366764,81.01646463074952,60.16475150488167,67.18229924799932,70.47310686817805,1434.5460971679686
ID_L11Z2F,0,64x64x12,61.34373858457081,66.24965214862911,73.91470401752845,67.16936491690946,61.09022634609531,1774.7862705078126
ID_POAN7D,0,64x64x12,60.36575262162159,66.32313197633059,74.77905645114382,67.15598034969867,60.55518650194693,1842.793508300781
ID_WB6IJN,0,64x64x12,63.01822480491065,66.17259186330492,72.26261088214794,67.15114251678784,61.744465612807566,1785.6114636230468
ID_O87KE1,0,64x64x12,63.700592637692516,65.2003478046806,72.54752411347576,67.14948818528296,60.17269402375059,1857.198581298828
ID_Q2MQG2,0,64x64x12,59.87142741748166,64.09411020935629,77.29957202603833,67.08836988429209,59.86348078708193,1898.3204782714843
ID_RBNNC4,0,64x64x12,62.14569513874842,79.62392299049476,59.481571709621754,67.08372994628832,69.64124092433767,1485.3516181640625
ID_M8RTRC,0,64x64x12,61.68099885673545,66.91949719050797,72.540521621614,67.04700588961914,61.64106608401113,1779.534278564453
ID_M2DSAE,0,64x64x12,48.83921112856596,73.18748981294961,79.0883546761488,67.0383518725548,59.177494534840996,1287.8032475585937
ID_OIML6U,0,64x64x12,61.51145932532947,65.68282859690068,73.85867716574784,67.017655029326,60.91304992404185,1744.0667084960937
ID_X6N3V0,0,64x64x12,62.45061229225451,65.85853578976318,72.69025812426685,66.99980206876151,60.506862872638024,1893.3827385253906
ID_WVF4OW,0,64x64x12,61.37007055861588,64.87289825840479,74.64508026095224,66.96268302599097,60.27746524438539,1769.3643674316406
ID_6OLA61,0,64x64x12,62.64648086940313,65.65481020925199,72.5552665380919,66.952185872249,60.8746413295356,1783.543323486328
ID_6K6IYX,0,64x64x12,62.21264308798402,64.70498994232113,73.89654479227865,66.9380592741946,58.84207412377344,1801.2603222656248
ID_2U0ARI,0,64x64x12,61.602569060486815,65.58837455506686,73.56426763882098,66.91840375145823,60.59584768904893,1760.161324951172
ID_7NQ1GB,0,64x64x12,61.742909313926816,66.01509298392362,72.99291432461908,66.91697220748983,60.50506945180252,1828.6409782714845
ID_Y99BAS,0,64x64x12,61.08439922920676,65.39704553765361,74.2595249478236,66.91365657156132,59.51099954657401,1818.2996054687499
ID_5B2Q7W,0,64x64x12,60.956513647285504,65.50700997149336,74.21938858841679,66.89430406906523,60.3970954880459,1763.6790537109373
ID_88MRHC,0,64x64x12,65.57538501713368,64.41976485588744,70.62606493011971,66.87373826771362,62.50939821715425,1879.5862424316406
ID_2TB0OS,0,64x64x12,61.415164166051504,65.54816276367413,73.6026300434468,66.85531899105747,60.4846508075561,1807.2814172363278
ID_ONLOH1,0,64x64x12,55.2913404930381,74.13273622973419,71.08470763624504,66.83626145300578,64.99235682956864,1533.6324050292967
ID_VWDOHI,0,64x64x12,61.723486175374994,64.99998334325063,73.74895429637641,66.82414127166734,60.05098365871644,1816.940034423828
ID_G3O9YH,0,64x64x12,62.993790569816554,65.52739893767396,71.93761722106066,66.8196022428504,60.43439111751813,1948.5084013671874
ID_J3R0QH,0,64x64x12,69.70440518345833,75.8801439716032,54.82145862161373,66.8020025922251,68.95665288374063,1844.2622868652343
ID_RYIKOY,0,64x64x12,62.497669922309925,65.8110256754469,72.0659012397119,66.79153227915624,59.83608204867797,1844.5289799804686
ID_PH14C4,0,64x64x12,40.93975173639647,88.68023483595427,70.68131017693338,66.76709891642804,69.09464787120531,1275.4051987304686
ID_LVBBXB,0,64x64x12,77.1471113441541,67.38633169830688,55.71387525619494,66.74910609955198,66.73832541747582,2014.0875932617187
ID_X8CA1T,0,64x64x12,43.852447168508576,75.4632007525268,80.77651090278839,66.69738627460792,64.47834615417254,1242.8272756347656
ID_7DM7N3,0,64x64x12,71.6387076313688,74.35502999940068,54.018330041466015,66.6706892240785,68.98080397392833,1825.4262497558593
ID_GSR1A1,0,64x64x12,62.66639220992651,65.32281782384796,71.88013573749687,66.62311525709045,59.99997888639042,1940.9686428222656
ID_OCCNLO,0,64x64x12,49.313524823001146,80.67698926006929,69.80130009600047,66.59727139302363,67.32932864210362,1243.5708071289064
ID_0J3E5G,0,64x64x12,62.12875687534156,65.41007611146507,72.09987853722188,66.54623717467616,60.252029820921436,1760.999716064453
ID_ODU3RX,0,64x64x12,61.42543289837816,65.46495663343902,72.62294863398833,66.5044460552685,60.41404904328308,1834.1412880859375
ID_5NAVWO,0,64x64x12,62.09074941324407,65.01504387947634,72.32187758902607,66.4758902939155,60.36427642888015,1812.1989692382813
ID_CHJ8JX,0,64x64x12,60.17256665185176,65.5505070363206,73.68362413328998,66.46889927382078,59.02070890789374,1815.8305759277343
ID_GL2KN4,0,64x64x12,61.077251740851594,64.6795356583751,73.58348850662838,66.44675863528504,60.0006973848698,1826.702546142578
ID_1X3DR3,0,64x64x12,61.88942040636538,64.99595250952824,72.44922948964617,66.44486746851327,60.74998475154214,1794.0939445800782
ID_2FJQC6,0,64x64x12,60.89447955616849,79.4151744653973,58.95537330865695,66.42167577674091,69.35336304854644,1464.2460358886717
ID_PF565I,0,64x64x12,62.11437274090678,64.87025588482167,72.22675633339999,66.40379498637616,60.14465049699972,1770.8750681152342
ID_AT1HVT,0,64x64x12,64.41614642453393,64.36993102282798,70.05802246703102,66.28136663813098,60.11125805786245,1791.8984631347655
ID_U5L9XW,0,64x64x12,58.6323265914555,65.70232510074125,74.36516829028734,66.2332733274947,57.47925340165722,1804.70514453125
ID_795MAG,0,64x64x12,59.971814338192644,64.05139140835179,74.54748476658973,66.19023017104472,59.547609487488316,1788.0416765136717
ID_JAYWT2,0,64x64x12,47.89516217642452,68.13727782140971,82.2650975973933,66.09917919840917,60.37654583749449,1235.3599775390624
ID_CPQBKY,0,64x64x12,63.45299197250884,65.48867677727864,69.31406904694238,66.0852459322433,60.210719300604836,1871.5504765624999
ID_TIKX5G,0,64x64x12,61.42401738822832,64.92699434039793,71.79314087796718,66.04805086886448,60.191889827376194,1745.983958984375
ID_AHQYEI,0,64x64x12,60.80869223855694,79.12447228037266,58.18924943852898,66.04080465248619,68.34003212267679,1495.793758300781
ID_HDWSO3,0,64x64x12,47.91196728536355,73.7670588791331,76.34339356778385,66.0074732440935,64.93670640301102,1170.579947265625
ID_6AMYPL,0,64x64x12,47.16169122911899,81.80149353308902,69.01212028636641,65.9917683495248,66.32061810297446,1376.3733989257812
ID_QZ0PFS,0,64x64x12,60.587566184135035,73.50259515785362,63.86756471481685,65.98590868560183,67.12071649577132,1433.4761096191405
ID_MZM27T,0,64x64x12,64.47226251564572,77.30939473975671,56.15080077491151,65.97748601010464,69.1010495952938,1456.5414885253906
ID_C96BT9,0,64x64x12,62.83865992164367,84.73063546323878,50.36139969538644,65.97689836008963,71.81203860428637,1572.2238076171875
ID_N5REC8,0,64x64x12,63.90968947726554,62.94600791210852,71.07149022654907,65.9757292053077,59.743555217683905,1879.63220703125
ID_HFJ7EW,0,64x64x12,46.46282089916412,92.75844998053475,58.64101161925899,65.95409416631928,72.61960833574744,1402.6104611816406
ID_7GHOOZ,0,64x64x12,60.545588656143224,65.25470498722831,72.04464606338999,65.94831323558718,59.10632016752605,1817.9627897949217
ID_7GDFJF,0,64x64x12,61.23434371927976,65.41983519527184,71.13526603577392,65.92981498344184,59.9033167014353,1973.773873779297
ID_ZI7CQ1,0,64x64x12,56.98454449071172,63.91349386370956,76.86805690293487,65.92203175245204,60.009923014120346,1746.8879267578127
ID_EX5K3P,0,64x64x12,60.86778029989326,64.87730937910136,71.97159047055828,65.90556004985096,59.801230980631395,1781.42096875
ID_BA9HNC,0,64x64x12,62.73693979181921,63.500005308567786,71.32950511654275,65.85548340564326,59.15313658113369,1849.741103515625
ID_J12QSV,0,64x64x12,67.63666799016288,77.51232921873428,52.37400897904781,65.84100206264831,69.29531772622694,1455.283102783203
ID_O7LSKU,0,64x64x12,60.34603626566576,64.6571122444335,72.38261465754802,65.79525438921576,59.649449319187895,1755.8122041015624
ID_VJD0YB,0,64x64x12,61.624247482049945,64.70089541704453,71.0160388023818,65.78039390049209,59.650559606783425,1748.6842053222654
ID_RE3N40,0,64x64x12,46.29535739766082,74.58735129883527,76.4084787176341,65.7637291380434,62.97162917370382,1329.7489921874999
ID_8INCNZ,0,64x64x12,60.15263131045245,63.89535367216833,73.23928270566272,65.76242256276117,59.372395314195266,1808.4402900390623
ID_ISDBY9,0,64x64x12,60.71911865805688,65.2253904992393,71.27034149545675,65.73828355091764,59.91558012081142,1813.945269287109
ID_XX2VNU,0,64x64x12,47.306459462048224,74.1931952545659,75.70043761617876,65.73336411093096,64.5103732135262,1213.33184375
ID_D8WIW1,0,64x64x12,59.55998001291722,64.47809121498884,73.06081234408013,65.69962785732874,58.41899423506505,1830.4278415527342
ID_XZV7Y4,0,64x64x12,64.95821355681625,79.65109671718004,52.427094981056264,65.67880175168419,69.68866219542346,1481.4462670898438
ID_0R3O0M,0,64x64x12,56.68057863992719,82.3392626844453,57.992934877270855,65.67092540054779,69.16234416581642,1442.6377336425783
ID_1SJIAZ,0,64x64x12,60.00322140102372,64.38038929537156,72.4702155592997,65.61794208523166,58.77836348614009,1843.8673229980468
ID_HGV66J,0,64x64x12,58.700382301098614,64.24899421778551,73.63784812282564,65.52907488056992,60.64615034517635,1924.8137763671875
ID_JWO4XA,0,64x64x12,59.344409329797884,64.2569462842444,72.97843068374556,65.52659543259595,58.5597615420443,1847.802680175781
ID_CXY9JW,0,64x64x12,61.92395758369412,64.04175096699468,70.44520113799663,65.47030322956181,59.07255277702583,1881.4610561523436
ID_MHTPA3,0,64x64x12,59.75566655137393,63.54678408079488,73.02255767295499,65.44166943504126,58.52402807009143,1786.4812060546874
ID_JCO4WO,0,64x64x12,61.934097964551015,63.87253346131998,70.41957213743842,65.40873452110314,58.603770216475404,1898.4720883789062
ID_QF7RTQ,0,64x64x12,59.565560853152185,64.19879835389786,72.43405280044647,65.3994706691655,58.07028831664975,1824.7455957031248
ID_XD29MH,0,64x64x12,60.55635294262265,63.73688207559851,71.87441383413045,65.38921628411721,58.160434021900656,1809.2832189941405
ID_RRFY1C,0,64x64x12,41.47832857813583,78.78434122074331,75.88054341360436,65.38107107082783,63.253208480526595,1301.0874228515627
ID_UZDEDJ,0,64x64x12,60.46484499404623,64.12786328650985,71.4744822872495,65.35573018926853,58.6000686828943,1937.7855263671875
ID_07FK8L,0,64x64x12,60.7700355789866,65.49293058952865,69.7666666835238,65.34321095067968,60.19320986930627,1955.5239011230467
ID_71TWRL,0,64x64x12,56.68574384936318,63.108732502635476,76.21891004350852,65.33779546516905,58.656870159019604,1701.8745490722656
ID_R5WBPO,0,64x64x12,61.00622099232929,63.747218763231565,71.20290056787195,65.31878010781094,58.12213716499741,1843.6832326660156
ID_5FCA29,0,64x64x12,62.632541826730815,63.02090209536834,70.23489184162891,65.29611192124268,59.18708084323613,1825.2651542968747
ID_GDQNTO,0,64x64x12,60.79219416959684,64.25324487424045,70.69259859875358,65.2460125475303,58.99932058396255,1959.9609592285155
ID_540P57,0,64x64x12,60.150370583994004,63.77271616251012,71.72124685125678,65.21477786592031,58.805593248915926,1797.3929050292968
ID_46I1M9,0,64x64x12,56.73836824971815,62.45836332645761,76.20697826462066,65.13456994693213,59.591244735479144,1653.7968999023437
ID_ZIMEQF,0,64x64x12,60.72675849061387,63.29289809601326,71.18421613639589,65.06795757434101,57.77851362924717,1827.4724145507812
ID_H7T1WE,0,64x64x12,45.62056670663068,72.65789251255225,76.89866812819746,65.0590424491268,63.495996296285284,1203.4333278808595
ID_X49QML,0,64x64x12,61.15319019269122,63.235713841352236,70.76629493103157,65.05173298835835,59.037910867266824,1767.4821166992188
ID_XPPOH9,0,64x64x12,60.64737851497066,63.688069408873645,70.73865116028354,65.02469969470928,58.727610786255795,1843.1633979492187
ID_01199V,0,64x64x12,59.93871968383796,63.58926904436102,71.48123540935683,65.0030747125186,58.62308955921222,1896.4166320800782
ID_LLC9AU,0,64x64x12,60.36511985029123,63.32615112270463,71.17840410217934,64.95655835839173,59.270995177003,1836.635803222656
ID_MH3TYP,0,64x64x12,60.98931650455743,70.29242144279108,63.53064142011681,64.93745978915511,60.400409790798484,1502.7772033691406
ID_L5PGZR,0,64x64x12,60.25719639183605,63.14083318857725,71.40457588378567,64.93420182139965,57.3947703825853,1819.9372739257813
ID_64YMFL,0,64x64x12,58.40743537095921,87.83237497755727,48.47873518422129,64.90618184424592,70.89327368565968,1572.6848627929685
ID_JD50OR,0,64x64x12,60.68183337734771,62.251475012205916,71.3513579917524,64.76155546043533,57.52821530981602,1827.8015788574219
ID_WHAFLX,0,64x64x12,58.731682050203126,69.59836204698912,65.82642407577387,64.71882272432204,63.168197966127906,1403.8077561035154
ID_TG6M78,0,64x64x12,59.06196485357704,63.00662729244753,72.00441850202603,64.6910035493502,58.157156972611,1783.078780029297
ID_N35FKG,0,64x64x12,60.03898422246036,63.44808721986539,70.42844583661956,64.63850575964842,58.62670685246565,1807.2650939941404
ID_WZU4Y5,0,64x64x12,62.27677724896797,78.26394660507175,53.36432267313445,64.63501550905806,67.6479468973734,1578.6688229980468
ID_S61SK2,0,64x64x12,60.4626292553818,63.859406749623176,69.44498354820698,64.58900651773732,58.64059200088094,1963.7042355957028
ID_F1OXNQ,0,64x64x12,60.91362705591235,63.66781917034637,69.06873755098927,64.55006125908267,58.42632796229629,1967.5519208984374
ID_7B8BDC,0,64x64x12,60.0132566728108,62.89193761178423,70.72269277837695,64.54262902099066,58.04476554344812,1777.529818359375
ID_7Z37O8,0,64x64x12,59.67105287313669,63.41577016616167,70.43591378862175,64.50757894264004,58.5554685216458,1803.1152766113282
ID_QNEE09,0,64x64x12,56.72874032670678,62.4361117588587,74.26442054271035,64.47642420942528,58.296280389801964,1721.9260678710934
ID_N828KK,0,64x64x12,61.957381674444946,61.88972524303358,69.51523697329583,64.45411463025812,59.53553719705263,1786.5687561035156
ID_CKHXPL,0,64x64x12,55.65437641824211,62.06755818041034,75.52233914805542,64.41475791556928,58.96661179699948,1671.2713381347655
ID_SASOF4,0,64x64x12,66.22648968500776,67.95612703070333,59.018474074278906,64.40036359666334,62.70698989899261,2001.8969555664062
ID_9DRXXV,0,64x64x12,59.049598463471405,63.15680764125298,70.87242626002875,64.35961078825103,58.19559475942397,1749.5451696777345
ID_9RHJSJ,0,64x64x12,60.72761804646558,63.33681192026199,68.96873710875916,64.34438902516224,58.90591950232225,1767.9170732421876
ID_NJ65U1,0,64x64x12,58.57822005904475,85.31377611393592,49.133904433282254,64.34196686875431,69.97833830114632,1569.2253049316405
ID_ZX5JSW,0,64x64x12,65.10699090467406,77.35052875906453,50.522041740975254,64.32652046823794,68.97836446847681,1671.5806364746093
ID_0DB2LQ,0,64x64x12,57.94528626925721,63.094007532161925,71.73812188334098,64.25913856158671,58.4044493345084,1804.0096906738281
ID_ZPY56E,0,64x64x12,60.08912847177891,63.248560632284125,69.22961231535575,64.18910047313959,58.26197266472839,1777.9045092773438
ID_N899D5,0,64x64x12,64.03410886979442,64.78196333111997,63.743443303362035,64.18650516809214,61.79238349047,1827.6536748046874
ID_GZSF6I,0,64x64x12,59.54761449614415,63.29034109675842,69.67958821600666,64.17251460296974,57.89867334419685,1941.576334472656
ID_8VEILP,0,64x64x12,59.00689412860322,63.31555556844255,70.19444026585549,64.17229665430041,58.355699758010516,1787.6530681152344
ID_200VAC,0,64x64x12,58.76137625547486,62.98744330648727,70.72820126113889,64.15900694103368,58.19514774933744,1753.6654443359375
ID_O34PAL,0,64x64x12,60.63078949803247,62.53471594245686,69.24291239757896,64.1361392793561,57.679062852365554,1765.2057763671874
ID_ACKAJT,0,64x64x12,44.7252086604418,89.13762575230804,58.34128434937923,64.06803958737636,69.4928079403023,1368.4731994628905
ID_7K66L0,0,64x64x12,58.884441909930175,62.573920084614834,70.69312068911034,64.05049422788512,57.87350311721007,1774.5307070312501
ID_D23RNZ,0,64x64x12,65.74718220868029,74.55281168946242,51.81041717714389,64.0368036917622,66.60660383882592,1613.449120361328
ID_E66YLO,0,64x64x12,60.88256774357769,61.50100263499353,69.70411507964332,64.02922848607152,57.82972710061061,1791.7763845214843
ID_KADBSQ,0,64x64x12,111.81699061238542,45.715252155799504,34.34167146423903,63.95797141080798,47.246997816253646,929.8515612792969
ID_J3AVWI,0,64x64x12,43.05177237661972,75.92734990199834,72.87050045347534,63.94987424403113,62.79009320875138,1286.8861110839844
ID_H1C2DC,0,64x64x12,59.22239284080641,62.98184569231282,69.51293917102028,63.90572590137983,58.10409968842221,1768.3103942871094
ID_GTNGLC,0,64x64x12,55.684472580273024,62.32998078194941,73.66913486372738,63.89452940864994,56.76219990843396,1281.682893798828
ID_86LWQF,0,64x64x12,60.56616225059687,62.505832750426634,68.53138418006199,63.867793060361834,57.92886282628235,1768.268825439453
ID_RA3093,0,64x64x12,57.60850369410399,62.621539897851136,71.33289317711244,63.854312256355854,57.802019427378546,1774.3420031738283
